year,month,sst
2012,1,6.16
2012,2,5.755
2012,3,5.324
2012,4,6.696
2012,5,7.114
2012,6,9.016
2012,7,11.542
2012,8,12.791
2012,9,11.039
2012,10,9.349
2012,11,7.484
2012,12,6.366
2013,1,6.349
2013,2,6.058
2013,3,5.562
2013,4,6.485
2013,5,7.635
2013,6,10.871
2013,7,13.483
2013,8,12.874
2013,9,12.669
2013,10,11.019
2013,11,8.573
2013,12,6.271
2014,1,6.867
2014,2,5.655
2014,3,5.717
2014,4,5.367
2014,5,8.039
2014,6,10.39
2014,7,12.766
2014,8,14.36
2014,9,13.49
2014,10,10.893
2014,11,9.413
2014,12,8.56
2015,1,7.955
2015,2,6.958
2015,3,7.158
2015,4,8.007
2015,5,9.682
2015,6,11.255
2015,7,13.909
2015,8,13.777
2015,9,11.959
2015,10,10.443
2015,11,9.143
2015,12,8.065
2016,1,7.64
2016,2,7.134
2016,3,7.012
2016,4,7.863
2016,5,10.064
2016,6,11.762
2016,7,13.75
2016,8,14.046
2016,9,12.94
2016,10,9.688
2016,11,9.877
2016,12,8.855
2017,1,7.248
2017,2,6.502
2017,3,5.714
2017,4,6.556
2017,5,8.517
2017,6,10.496
2017,7,12.75
2017,8,14.493
2017,9,12.453
2017,10,9.943
2017,11,7.37
2017,12,7.993
2018,1,6.774
2018,2,6.175
2018,3,6.115
2018,4,6.323
2018,5,8.701
2018,6,11.063
2018,7,12.761
2018,8,13.414
2018,9,11.876
2018,10,11.504
2018,11,9.873
2018,12,8.928
2019,1,7.073
2019,2,6.558
2019,3,6.594
2019,4,7.284
2019,5,8.891
2019,6,12.043
2019,7,14.05
2019,8,12.599
2019,9,11.424
2019,10,10.04
2019,11,8.588
2019,12,6.963
2020,1,6.335
2020,2,6.007
2020,3,5.64
2020,4,6.498
2020,5,8.536
2020,6,10.778
2020,7,12.679
2020,8,13.464
2020,9,12.743
2020,10,10.691
2020,11,8.659
2020,12,7.908
2021,1,7.295
2021,2,5.604
2021,3,5.786
2021,4,6.294
2021,5,7.898
2021,6,10.063
2021,7,12.882
2021,8,14.175
2021,9,12.188
2021,10,10.032
2021,11,8.279
2021,12,6.765
2022,1,5.501
2022,2,5.436
2022,3,5.538
2022,4,6.331
2022,5,8.597
2022,6,11.049
2022,7,12.38
2022,8,13.703
2022,9,12.838
2022,10,11.147
2022,11,8.309
2022,12,6.419
2023,1,6.082
2023,2,5.656
2023,3,5.221
2023,4,6.005
2023,5,8.686
2023,6,10.7
2023,7,12.573
2023,8,13.915
2023,9,12.464
2023,10,10.755
2023,11,8.449
2023,12,8.054
2024,1,6.786
2024,2,6.148
2024,3,6.279
2024,4,7.454
2024,5,8.957
2024,6,10.337
2024,7,12.513
2024,8,13.365
2024,9,11.904
2024,10,9.894
2024,11,8.399
2024,12,7.255
2025,1,6.118
2025,2,5.561
2025,3,5.374
2025,4,6.045
2025,5,7.676
2025,6,10.143
2025,7,12.219
2025,8,12.977
2025,9,11.664
2025,10,9.732
2025,11,8.088
2025,12,7.137
2026,1,6.118
2026,2,5.561
2026,3,5.374
2026,4,6.045
2026,5,7.676
2026,6,10.143
2026,7,12.219
2026,8,12.977
